statisticalAreaCode,statisticalArea,year,population
00100,Johnson City,1830,72947.05724088941
00200,Morristown,1830,33786.94859807938
00301,Middlesborough,1830,12421.774783119561
00302,Knoxville,1830,51148.57383068907
00401,Winston-Salem,1830,37863.43620970423
00402,Martinsville,1830,14203.567240722481
00500,Greensboro,1830,109334.70269220973
00601,North Wilkesboro,1830,12650.492997927473
00602,Galax,1830,9641.929527681319
00700,Spartanburg,1830,44706.89761769213
00800,Gastonia,1830,28346.1802047044
00900,Charlotte,1830,104945.4060050361
01001,Boone,1830,7574.923651155084
01002,Morganton,1830,13497.64383289742
01100,Hickory,1830,28064.76150164381
01201,Franklin,1830,4429.96606785059
01202,Sylva,1830,4957.969047397375
01203,Asheville,1830,17926.905661622062
01204,Andrews,1830,4184.4928021878
01301,Bennettsville,1830,17054.0
01302,Florence,1830,59041.12475416577
01400,Fayetteville,1830,40188.71563446522
01500,Wilmington,1830,28306.44041966312
01600,Rocky Mount,1830,25055.84372918494
01701,Raleigh,1830,102739.60841664301
01702,Henderson,1830,16724.8071536161
01800,Goldsboro,1830,32972.16274145991
01900,Jacksonville,1830,60307.47143889003
02000,Virginia Beach,1830,89200.12103496258
02100,Washington,1830,36153.40700709168
02200,South Boston,1830,124876.37183677687
02300,Lynchburg,1830,58846.170493373655
02400,Richmond,1830,170010.9994927572
02500,Newport News,1830,71909.00005887801
02600,Roanoke Rapids,1830,59045.99984092265
02700,Gulfport,1830,5900.5532620092845
02800,Laurel,1830,4336.720025349408
02900,Hattiesburg,1830,7490.043005225249
03001,Kosciusko,1830,2279.553687598556
03002,Yazoo City,1830,4697.601455643773
03003,Jackson,1830,24152.89011463895
03101,McComb,1830,26277.566758543253
03102,Brookhaven,1830,6342.9465463291845
03201,Jena,1830,1987.325296238065
03202,Natchez,1830,22305.24501746893
03203,Vicksburg,1830,28242.82495384663
03300,New Orleans,1830,84250.75877924645
03400,Houma,1830,18942.64863414942
03500,Baton Rouge,1830,52048.59522171271
03600,Alexandria,1830,8692.347265754264
03700,Lake Charles,1830,12550.960742574187
03800,Lafayette,1830,17187.061229891493
03901,Monroe,1830,4349.185659327953
03902,Lake Providence,1830,823.3926901221275
04001,Magnolia,1830,407.06177520751953
04002,Shreveport,1830,6498.584717350544
04003,Ruston,1830,2154.614954404533
04004,Many,1830,1423.6081143468618
04101,Crossett,1830,333.0525041371584
04102,Pine Bluff,1830,2677.063230022788
04103,El Dorado,1830,543.0725833919132
04200,Little Rock,1830,2312.176635638331
04301,Stuttgart,1830,1309.009900078178
04302,Searcy,1830,1183.67032783851
04401,Corbin,1830,9619.313188730272
04402,Richmond,1830,24651.13393222913
04501,West Liberty,1830,7189.911487297155
04502,Hazard,1830,5834.781728093512
04601,Campbellsville,1830,28153.98013218166
04602,Somerset,1830,24842.23447111249
04701,Greenwood,1830,
04702,Clarksdale,1830,
04800,Greenville,1830,2180.97059558332
04901,Jackson,1830,32468.265541593537
04902,Dyersburg,1830,9156.617228514748
04903,Lexington,1830,15159.100210715169
05000,Tupelo,1830,3861.0
05100,Corinth,1830,9292.771607036586
05201,New Albany,1830,
05202,Memphis,1830,17381.953810757957
05300,West Memphis,1830,2865.022964663778
05401,Bowling Green,1830,38968.91393609298
05402,Glasgow,1830,36102.5512293689
05500,Columbia,1830,64316.35595067002
05600,Nashville,1830,159796.3037520176
05700,Tullahoma,1830,40551.99150676216
05800,Dickson,1830,34802.54517180286
05900,Clarksville,1830,48381.00244725123
06000,Huntsville,1830,81415.70141480691
06100,Gadsden,1830,14714.04163559154
06200,Florence,1830,34842.29973220918
06301,McMinnville,1830,19676.97448604507
06302,Cookeville,1830,16231.68040054059
06401,Chattanooga,1830,15600.028512218967
06402,Crossville,1830,14413.93173990026
06501,Ellijay,1830,3906.5582564513898
06502,Cleveland,1830,27108.08519077115
06600,Rome,1830,8834.522016128525
06700,Tampa,1830,364.7095308080316
06800,Lakeland,1830,126.22753197327259
06900,Sarasota,1830,469.97450906364253
07000, Miami,1830,195.6682445853949
07000,Miami,1830,195.6682445853949
07100,Port St. Lucie,1830,396.3010316919142
07200,Cape Coral,1830,131.952220082283
07300,Palm Bay,1830,173.7410918362439
07400,Orlando,1830,109.6490293759853
07500,Deltona,1830,1649.921597602544
07600,Jacksonville,1830,9367.349197849187
07700,Lake City,1830,1519.645209312439
07800,Ocala,1830,221.14135820884255
07900,Gainesville,1830,732.7530581727625
08000,Sumter,1830,41208.00488472357
08100,Columbia,1830,91843.702457089
08201,Barnwell,1830,26575.660142634057
08202,Charleston,1830,107938.2789053884
08300,Greenville,1830,104361.1345626861
08401,Augusta,1830,75807.98659611028
08402,Washington,1830,38021.86942657223
08501,Fitzgerald,1830,347.13495641946787
08502,Cordele,1830,2308.143314857502
08503,Valdosta,1830,4364.23093386399
08601,Waycross,1830,2072.69474677369
08602,Brunswick,1830,8377.720688359812
08701,Hinesville,1830,11238.70622453513
08702,Statesboro,1830,11303.43527299003
08800,Savannah,1830,44798.39516444504
08900,Macon,1830,57430.21126370021
09001,Vidalia,1830,6168.782668777509
09002,Milledgeville,1830,38888.999839258846
09003,Dublin,1830,15867.566656965759
09100,Atlanta,1830,80574.0899011609
09200,Griffin,1830,23150.392104003167
09301,Athens,1830,31217.16036926955
09302,Toccoa,1830,20716.70008676872
09400,Gainesville,1830,19634.297609470792
09500,Talladega,1830,
09600,LaGrange,1830,12334.35855646944
09701,Columbus,1830,17386.639672251942
09702,Americus,1830,4568.913026183844
09800,Auburn,1830,2362.854812033474
09900,Tallahassee,1830,17569.94233678142
10000,Panama City,1830,1904.975798372412
10101,Bainbridge,1830,3438.3334091622387
10102,Thomasville,1830,2801.324261039496
10200,Albany,1830,2560.55630854913
10301,Eufaula,1830,4869.418637278664
10302,Dothan,1830,6053.8620948558655
10400,Meridian,1830,
10501,Columbus,1830,9237.972330082092
10502,Starkville,1830,
10600,Jasper,1830,9619.936558269896
10700,Birmingham,1830,28314.595919638763
10801,Tuscaloosa,1830,48072.38851481024
10802,Demopolis,1830,17613.146441536494
10900,Pensacola,1830,4436.614087993279
11001,Mobile,1830,28262.83045469582
11002,Atmore,1830,16443.845351841297
11101,Montgomery,1830,33348.91596570937
11102,Troy,1830,7751.654089218937
11201,Bluefield,1830,17534.8471398137
11202,Welch,1830,2406.265840679407
11203,Big Stone Gap,1830,10392.25364982826
11301,Fredericksburg,1830,48653.4261541836
11302,Baltimore,1830,177536.8067154428
11303,Colonial Beach,1830,37726.0
11304,Washington DC,1830,236842.4628847748
11304, Washington DC,1830,236842.4628847748
11401,Marquette,1830,161.56138019450012
11402,Marinette,1830,265.8519911614712
11403,Sault Ste. Marie,1830,99.00675943435637
11500,Jackson,1830,2462.380407482386
11600,Detroit,1830,13409.786984696078
11700,Lansing,1830,1197.190469145775
11800,Mount Pleasant,1830,202.268480787985
11900,Saginaw,1830,1947.595954106813
12001,Big Rapids,1830,89.66790056228638
12002,Ludington,1830,33.35709989257157
12100,Kalamazoo,1830,346.6235594451428
12200,Grand Rapids,1830,355.70061305654235
12301,Traverse City,1830,72.19858177099377
12302,Petoskey,1830,54.16430977545679
12401,Alpena,1830,1028.394616811536
12402,Grayling,1830,844.3014558950673
12501,Dayton,1830,109427.5378835499
12502,Washington Court House,1830,36431.55516386032
12600,Wayne,1830,35627.0
12701,Cincinnati,1830,178816.768201422
12702,Maysville,1830,36151.147046804435
12800,Washington,1830,41067.999791771166
12901,Lexington,1830,138640.0947254431
12902,Mount Sterling,1830,14682.495736308401
12903,Danville,1830,40769.7909125234
13000,Elizabethtown,1830,28350.487063473087
13101,Louisville,1830,116815.27656970212
13102,Madison,1830,19475.92019670975
13103,Bardstown,1830,33741.82709166408
13200,Owensboro,1830,19869.2871157527
13300,Findlay,1830,10888.03643895686
13400,Lima,1830,2360.462164055556
13501,Toledo,1830,6264.633613798767
13502,Defiance,1830,683.8148110210898
13600,South Bend,1830,1568.8961292169988
13700,Concord,1830,949.578929125797
13800,Wayne,1830,623.0893990248443
13900,Center,1830,829.1419897060841
14000,Muncie,1830,12767.84990900382
14100,Fort Wayne,1830,3409.603439614177
14200,Indianapolis,1830,43440.42565528257
14300,Columbus,1830,15761.55559303425
14400,Terre Haute,1830,40997.45443199202
14500,Lafayette,1830,21811.84691242664
14600,Bloomington,1830,36950.281965330236
14700,Evansville,1830,30983.0
14801,Olney,1830,11826.55644848943
14802,Vincennes,1830,8791.7227024436
14900,Gary,1830,93.9782889187336
15000,Canton,1830,105188.12552604779
15100,Lorain,1830,17207.79106858722
15200,Cleveland,1830,69906.2187143325
15300,Parkersburg,1830,20429.33696370287
15400,Zanesville,1830,76729.62947968113
15500,Weirton,1830,29842.942691415552
15600,Wheeling,1830,54835.179252386086
15700,Scioto,1830,48666.26492189524
15800,Athens,1830,24598.06292179739
15900,Columbus,1830,112693.15901056619
16000,Mansfield,1830,42376.154045972966
16100,State College,1830,38732.00461629218
16200,Altoona,1830,51009.68480032682
16300,Pittsburgh,1830,236586.68370417872
16400,Youngstown,1830,82409.18146894872
16500,Erie,1830,88142.868956808
16600,Roanoke,1830,53871.72274992735
16701,Elkins,1830,8490.538101025159
16702,Morgantown,1830,32745.56873432919
16703,Buckhannon,1830,2663.453772783279
16801,Beckley,1830,13010.7255414594
16802,Summersville,1830,5353.064077145421
16901,Charleston,1830,10587.26661359239
16902,Spencer,1830,3412.539404698175
17000,Pikeville,1830,10125.39243880217
17100,Huntington,1830,21988.49544990622
17200,Harrisonburg,1830,42608.43931350112
17300,Staunton,1830,53884.79037973192
17400,Hagerstown,1830,93268.21642363073
17501,Cumberland,1830,21221.89151337324
17502,Winchester,1830,29638.46117692813
17600,Charlottesville,1830,99722.51815984774
17700,Syracuse,1830,304064.3140659926
17800,Oneonta,1830,121634.0
17900,Union,1830,48201.423248708255
18000,Buffalo,1830,318901.1739608366
18100,Elmira,1830,93228.57834483683
18201,Olean,1830,42018.77148205042
18202,St. Marys,1830,2895.1338044106956
18300,Watertown,1830,100083.15142112061
18400,Plattsburgh,1830,49507.71776686837
18500,Amsterdam,1830,45478.130279145196
18600,Albany,1830,305735.0000549946
18700,Sunbury,1830,43301.7140017543
18800,Scranton,1830,68612.93227000535
18900,Williamsport,1830,39854.67807932198
19000,Allentown,1830,48803.1168162868
19100,Reading,1830,171084.0008353405
19200,Harrisburg,1830,154878.4243476503
19300,Poughkeepsie,1830,145206.0
19400,New York City,1830,328530.0007469445
19500,Toms River,1830,31068.576750809214
19600,Newark,1830,209745.4346272424
19700,Philadelphia,1830,431577.985891301
19800,Wilmington,1830,44552.26850223541
19901,Dover,1830,86066.73240991418
19902,Easton,1830,65601.00002175338
19903,Chincoteague,1830,25297.0
20001,Bangor,1830,93658.30370266316
20002,Calais,1830,14853.38673104346
20003,Presque Isle,1830,25588.19287589192
20100,Portland,1830,213633.11899266878
20200,Burlington,1830,110583.8366285878
20301,Berlin,1830,41626.41636567051
20302,Claremont,1830,146888.0253581556
20401,Providence,1830,146791.00064466
20402,Nantucket,1830,7202.0
20403,Oak Bluffs,1830,3517.0
20500,Boston,1830,421583.3125124106
20600,Manchester,1830,229371.72228073535
20700,Keene,1830,55764.0
20800,Springfield,1830,90976.90654548684
20901,Bridgeport,1830,297674.9996631686
20902,Pittsfield,1830,55004.782312095165
21001,Ashland,1830,95.0294636990875
21002,Houghton,1830,65.47325552208349
21003,Ironwood,1830,95.36523604270769
21004,Rhinelander,1830,146.980129354517
21101,Rice Lake,1830,83.79951348155738
21102,Amery,1830,38.24562025815249
21201,Hutchinson,1830,
21202,Redwood Falls,1830,
21301,Mankato,1830,
21302,Owatonna,1830,
21400,St. Cloud,1830,32.58318703284022
21501,Minneapolis,1830,68.11323241400532
21502,Pine City,1830,46.269258860498674
21600,Brainerd,1830,123.52609471790493
21701,Rochester,1830,
21702,Austin,1830,
21801,Mason City,1830,
21802,Decorah,1830,
21900,Marshalltown,1830,
22001,Waterloo,1830,
22002,Iowa Falls,1830,
22100,Iowa City,1830,
22200,Cedar Rapids,1830,
22300,Ottumwa,1830,
22400,Sheboygan,1830,62.89982485771179
22500,Appleton,1830,232.2174027897418
22601,Green Bay,1830,126.83977684044659
22602,Shawano,1830,122.1684832759202
22700,Wausau,1830,180.29808513075108
22800,Eau Claire,1830,109.34156459756201
22900,La Crosse,1830,62.65282816812396
23000,Monroe,1830,1009.329882534221
23100,Madison,1830,726.4351882133632
23200,Dubuque,1830,275.8836822956801
23301,Charleston,1830,6690.339059069754
23302,Douglas,1830,6420.719756281303
23400,Bloomington,1830,2853.1433240100732
23500,Decatur,1830,6899.282738955692
23600,Burlington,1830,1531.9773691594598
23700,Galesburg,1830,3611.0980744957924
23801,Davenport,1830,514.5375660993159
23802,Clinton,1830,
23900,Peoria,1830,4306.685375273229
24000,Kenosha,1830,108.598812494427
24100,Milwaukee,1830,168.5501651242375
24200,Bourbonnais,1830,1998.111247733235
24300,Chicago,1830,1061.756607925519
24400,Rockford,1830,1482.7367780413479
24500,Rolla,1830,1292.994269505143
24600,Farmington,1830,16599.17627096176
24701,St. Louis,1830,39792.46686897613
24702,Mexico,1830,4765.503691866994
24801,Jacksonville,1830,18909.421278148893
24802,Springfield,1830,12631.75982820988
24900,Edwardsville,1830,17734.9376803413
25000,Quincy,1830,13748.64293276705
25101,Mountain Home,1830,401.7483093291522
25102,West Plains,1830,914.5517761707306
25103,Harrison,1830,728.6286904877053
25104,Heber Springs,1830,1066.073243267078
25105,Batesville,1830,1642.2114770928174
25200,Henderson,1830,29165.755010187637
25300,Union City,1830,12550.82346375566
25401,Paducah,1830,11404.54393176734
25402,Murray,1830,2824.237021684647
25500,Centralia,1830,11301.0
25601,Carbondale,1830,17400.51045765355
25602,Harrisburg,1830,7985.954961016772
25701,Cape Girardeau,1830,10361.75878711604
25702,Poplar Bluff,1830,798.0263417512178
25800,Blytheville,1830,2217.237296767533
25900,Jonesboro,1830,2689.5684489756823
26001,Roseau,1830,8.36062291264534
26002,Duluth,1830,284.9659122861922
26003,West Cook,1830,39.597800776362426
26004,International Falls,1830,77.77169562876226
26101,Moberly,1830,4577.667040295899
26102,Marshall,1830,2049.952758773696
26103,Brookfield,1830,835.3705808520317
26104,Trenton,1830,535.9452533423902
26105,Polk,1830,706.2568837355358
26106,Centerville,1830,
26107,Kirksville,1830,2823.2950423136353
26201,Bismarck,1830,
26202,East Grant,1830,
26203,Linton,1830,
26204,Steele,1830,
26301,Devils Lake,1830,
26302,Carrington,1830,
26303,Turtle Mountain,1830,
26304,Minot,1830,
26305,Rugby,1830,
26401,Ekalaka,1830,
26402,Baker,1830,
26403,Bowman,1830,
26404,Lemmon,1830,
26405,Scobey,1830,
26406,Wolf Point,1830,
26407,Plentywood,1830,
26408,Glasgow,1830,
26409,Glendive,1830,
26410,Dickinson,1830,
26411,Sidney,1830,
26412,Williston,1830,
26501,Brookings,1830,
26502,Madison,1830,
26503,Sioux Falls,1830,
26504,Watertown,1830,
26601,Milbank,1830,
26602,Sisseton,1830,
26603,East Corson,1830,
26604,Mobridge,1830,
26605,Aberdeen,1830,
26701,Bemidji,1830,18.7699905000627
26702,Grafton,1830,
26703,Thief River Falls,1830,
26704,Grand Forks,1830,
26801,Fargo,1830,
26802,Lisbon,1830,
26803,Jamestown,1830,
26804,Cooperstown,1830,
26901,Fergus Falls,1830,
26902,Little Falls,1830,13.187692806124687
27001,O'Neill,1830,
27002,Ord,1830,
27003,Ainsworth,1830,
27004,Winner,1830,
27005,Yankton,1830,
27006,Mitchell,1830,
27007,Huron,1830,
27008,Parkston,1830,
27009,Chamberlain,1830,
27010,Miller,1830,
27011,Pierre,1830,
27012,Gettysburg,1830,
27101,Willmar,1830,
27102,Marshall,1830,
27201,Sioux Center,1830,
27202,Worthington,1830,
27301,Spencer,1830,
27302,Fairmont,1830,
27401,Storm Lake,1830,
27402,Fort Dodge,1830,
27501,Des Moines,1830,
27502,Creston,1830,
27503,Atlantic,1830,
27504,Carroll,1830,
27601,Rapid City,1830,
27602,Eagle Butte,1830,
27603,Southwest Jackson,1830,
27604,Murdo,1830,
27605,Mission,1830,
27701,Scottsbluff,1830,
27702,Cheyenne,1830,
27703,Torrington,1830,
27704,Gordon,1830,
27801,Norfolk,1830,
27802,Columbus,1830,
27901,Hastings,1830,
27902,York,1830,
27903,Grand Island,1830,
28001,Sioux City,1830,
28002,West Point,1830,
28101,Lincoln,1830,
28102,Nebraska City,1830,
28201,Red Oak,1830,
28202,Omaha,1830,
28301,Sterling,1830,
28302,Ogallala,1830,
28303,Oshkosh,1830,
28304,Valentine,1830,
28305,Broken Bow,1830,
28306,North Platte,1830,
28401,Colorado Springs,1830,
28402,Limon,1830,
28501,Springfield,1830,
28502,Pueblo,1830,
28503,Trinidad,1830,
28504,Burlington,1830,
28601,Oberlin,1830,
28602,Norton,1830,
28603,Phillipsburg,1830,
28604,Colby,1830,
28605,Goodland,1830,
28606,Wano,1830,
28607,McCook,1830,
28608,Kearney,1830,
28609,Lexington,1830,
28701,Salida,1830,
28702,Glenwood Springs,1830,
28703,Granby,1830,
28704,Laramie,1830,
28800,Fort Collins,1830,
28900,Denver,1830,
29001,Pratt,1830,
29002,Coldwater,1830,
29003,Dodge City,1830,
29004,Great Bend,1830,
29005,Hutchinson,1830,
29006,Hays,1830,
29007,Township 11,1830,
29008,Center,1830,
29101,Concordia,1830,
29102,Superior,1830,
29103,Beloit,1830,
29104,Salina,1830,
29201,Hiawatha,1830,
29202,Marysville,1830,
29203,Manhattan,1830,
29204,Topeka,1830,
29301,Wichita,1830,
29302,Newton,1830,
29303,Winfield,1830,
29401,Ottawa,1830,
29402,Emporia,1830,
29403,Bartlesville,1830,
29501,Leavenworth,1830,
29502,Kansas City,1830,6008.483573555946
29503,St. Joseph,1830,2847.226868338883
29504,Sedalia,1830,3882.779041876318
29505,Polk,1830,
29506,Bethany,1830,2443.7771373093133
29601,Columbia,1830,30190.95597970672
29602,Eldon,1830,3925.260577574372
29700,Springfield,1830,1160.573661327362
29800,Monett,1830,462.00183284282684
29901,Joplin,1830,228.23886895179749
29902,Center,1830,524.1154246330261
30000,Russellville,1830,2324.485654929653
30100,Fort Smith,1830,1639.672749067657
30200,Muskogee,1830,
30300,Fayetteville,1830,2219.998152052052
30401,Stillwater,1830,
30402,Tulsa,1830,
30403,Okmulgee,1830,
30501,Woodward,1830,
30502,Enid,1830,
30601,El Paso,1830,
30602,Alamogordo,1830,
30603,Truth or Consequences,1830,
30604,Deming,1830,
30605,Van Horn,1830,
30701,Roswell,1830,
30702,Santa Rosa,1830,
30801,Hobbs,1830,
30802,Lubbock,1830,
30901,Clovis,1830,
30902,Littlefield,1830,
30903,Amarillo,1830,
30904,Pampa,1830,
30905,Wellington,1830,
30906,Memphis,1830,
30907,Matador,1830,
30908,Plainview,1830,
31001,Garden City,1830,
31002,Ulysses,1830,
31003,Scott City,1830,
31004,Liberal,1830,
31005,Perryton,1830,
31006,Guymon,1830,
31007,Dumas,1830,
31101,Victoria,1830,
31102,La Grange,1830,
31103,Gonzales,1830,
31201,Austin,1830,
31202,Burnet,1830,
31301,San Antonio,1830,
31302,Beeville,1830,
31303,Kerrville,1830,
31304,Mason,1830,
31401,Midland,1830,
31402,Pecos,1830,
31403,Fort Stockton,1830,
31404,Alpine,1830,
31501,Crystal City,1830,
31502,Pearsall,1830,
31503,Laredo,1830,
31600,Brownsville,1830,
31700,Corpus Christi,1830,
31800,College Station,1830,
31900,Pearland,1830,
32000,Houston,1830,
32100,Beaumont,1830,
32201,Huntsville,1830,
32202,Nacogdoches,1830,
32301,San Angelo,1830,
32302,Brady,1830,
32303,Junction,1830,
32304,Uvalde,1830,
32305,Del Rio,1830,
32306,Eagle Pass,1830,
32401,Big Spring,1830,
32402,Sweetwater,1830,
32403,Snyder,1830,
32501,Abilene,1830,
32502,Childress,1830,
32503,Haskell,1830,
32601,Wichita Falls,1830,
32602,Graham,1830,
32603,Seymour,1830,
32604,Vernon,1830,
32701,Brownwood,1830,
32702,Stephenville,1830,
32801,Waco,1830,
32802,Corsicana,1830,
32900,Killeen,1830,
33000,Fort Worth,1830,
33100,Dallas,1830,
33200,Paris,1830,116.4517726898193
33300,Tyler,1830,
33400,Longview,1830,
33500,Texarkana,1830,880.6600992530583
33601,Lawton,1830,
33602,Altus,1830,
33603,Frederick,1830,
33700,Ardmore,1830,
33801,Elk City,1830,
33802,Chickasha,1830,
33803,Oklahoma City,1830,
33901,Ada,1830,
33902,Sherman,1830,
34001,Hot Springs,1830,4129.65326242405
34002,Idabel,1830,422.184007383883
34101,Sand Point,1830,
34102,Anchorage,1830,
34103,Valdez,1830,
34104,Bristol Bay,1830,
34105,Kotzebue,1830,
34106,Nome,1830,
34107,Dillingham,1830,
34108,Kodiak,1830,
34109,Juneau,1830,
34110,Sitka,1830,
34111,Ketchikan,1830,
34112,Bethel,1830,
34113,Barrow,1830,
34114,Unalaska,1830,
34115,Fairbanks,1830,
34201,Havre,1830,
34202,Shelby,1830,
34203,Great Falls,1830,
34204,Lewistown,1830,
34301,Cody,1830,
34302,Worland,1830,
34303,Riverton,1830,
34304,Sheridan,1830,
34305,Miles City,1830,
34306,Jordan,1830,
34307,Colstrip,1830,
34308,Billings,1830,
34309,Harlowton,1830,
34401,Dillon,1830,
34402,Bozeman,1830,
34403,Helena,1830,
34404,Butte,1830,
34501,Bonners Ferry,1830,
34502,Libby,1830,
34503,Kalispell,1830,
34504,Missoula,1830,
34601,Gillette,1830,
34602,Rawlins,1830,
34603,Casper,1830,
34604,Lusk,1830,
34701,Honolulu,1830,
34702,Kauai,1830,
34703,Maui,1830,
34801,Las Vegas,1830,
34802,Santa Fe,1830,
34803,Tucumcari,1830,
34804,Clayton,1830,
34805,Alamosa,1830,
34901,Albuquerque,1830,
34902,Socorro,1830,
35001,Phoenix,1830,
35002,Safford,1830,
35100,Tucson,1830,
35201,Grand Junction,1830,
35202,Gunnison,1830,
35300,Farmington,1830,
35401,Flagstaff,1830,
35402,Cortez,1830,
35500,Gallup,1830,
35600,Hawaii,1830,
35701,Twin Falls,1830,
35702,Burley,1830,
35801,Boise,1830,
35802,Ontario,1830,
35803,McCall,1830,
35901,St. George,1830,
35902,Price,1830,
35903,Moab,1830,
35904,Richfield,1830,
35905,Loa,1830,
36000,Provo,1830,
36100,Salt Lake City,1830,
36200,Logan,1830,
36301,Pocatello,1830,
36302,Salmon,1830,
36303,Jackson,1830,
36401,Steamboat Springs,1830,
36402,Vernal,1830,
36403,Soda Springs,1830,
36404,Rock Springs,1830,
36501,Klamath Falls,1830,
36502,Burns,1830,
36503,Lakeview,1830,
36600,Redding,1830,
36700,Eureka,1830,
36800,Medford,1830,
36901,Crescent City,1830,
36902,Roseburg,1830,
37000,Modesto,1830,
37100,Bakersfield,1830,
37200,Fresno,1830,
37300,Chico,1830,
37400,Sacramento,1830,
37500,San Jose,1830,
37601,Elko,1830,
37602,Winnemucca,1830,
37603,Portola,1830,
37604,Reno,1830,
37700,Santa Rosa,1830,
37800,San Francisco,1830,
37901,Las Vegas,1830,
37902,Mineral,1830,
37903,Mammoth Lakes,1830,
38000,San Diego,1830,
38100,Yuma,1830,
38200,Santa Barbara,1830,
38300,Los Angeles,1830,
38401,Lewiston,1830,
38402,Pullman,1830,
38501,Moses Lake,1830,
38502,Wenatchee,1830,
38601,Spokane,1830,
38602,Colville,1830,
38700,Longview,1830,
38801,Portland,1830,
38802,The Dalles,1830,
38901,Eugene,1830,
38902,Newport,1830,
39000,Yakima,1830,
39100,Kennewick,1830,
39201,La Grande,1830,
39202,Enterprise,1830,
39203,Bend,1830,
39204,Condon,1830,
39205,John Day,1830,
39301,Friday Harbor,1830,
39302,Bellingham,1830,
39303,Port Angeles,1830,
39400,Seattle,1830,
00100,Johnson City,1840,81016.91738810576
00200,Morristown,1840,36216.94569871576
00301,Middlesborough,1840,14203.373514331885
00302,Knoxville,1840,51528.22075769003
00401,Winston-Salem,1840,39445.68747427128
00402,Martinsville,1840,15050.463424693791
00500,Greensboro,1840,110980.81438271212
00601,North Wilkesboro,1840,13350.871699814641
00602,Galax,1840,11189.12703849468
00700,Spartanburg,1840,48653.21708377433
00800,Gastonia,1840,31362.63563385326
00900,Charlotte,1840,104129.9885860793
01001,Boone,1840,7281.882209614385
01002,Morganton,1840,13594.320994036541
01100,Hickory,1840,30457.3660436552
01201,Franklin,1840,4142.304919540882
01202,Sylva,1840,5724.466412290932
01203,Asheville,1840,20609.29509787762
01204,Andrews,1840,4825.588043849915
01301,Bennettsville,1840,16982.0
01302,Florence,1840,62926.61233795247
01400,Fayetteville,1840,41031.43471586704
01500,Wilmington,1840,29244.307284714083
01600,Rocky Mount,1840,26425.237851623453
01701,Raleigh,1840,104084.62095556039
01702,Henderson,1840,17654.70236855745
01800,Goldsboro,1840,34054.65325140953
01900,Jacksonville,1840,58885.34523957368
02000,Virginia Beach,1840,87410.02341147907
02100,Washington,1840,36439.63044371433
02200,South Boston,1840,118347.3998505399
02300,Lynchburg,1840,60032.46308749635
02400,Richmond,1840,165281.9987700372
02500,Newport News,1840,67187.00007461611
02600,Roanoke Rapids,1840,56258.99985770881
02700,Gulfport,1840,7990.058803826571
02800,Laurel,1840,9303.615295256488
02900,Hattiesburg,1840,7117.310995280744
03001,Kosciusko,1840,12851.71097040176
03002,Yazoo City,1840,12901.524502825401
03003,Jackson,1840,54122.896323919296
03101,McComb,1840,30695.584227561947
03102,Brookhaven,1840,7220.3742744196215
03201,Jena,1840,4240.050285786389
03202,Natchez,1840,32947.913478076465
03203,Vicksburg,1840,43165.82119226176
03300,New Orleans,1840,145824.6064644413
03400,Houma,1840,26161.85830822617
03500,Baton Rouge,1840,65396.56479010638
03600,Alexandria,1840,16513.90180796506
03700,Lake Charles,1840,9209.019945260136
03800,Lafayette,1840,32230.758678494956
03901,Monroe,1840,10436.02582207283
03902,Lake Providence,1840,3275.534114778042
04001,Magnolia,1840,1493.7743930667639
04002,Shreveport,1840,17611.86870440282
04003,Ruston,1840,4905.362094558775
04004,Many,1840,3621.178115773946
04101,Crossett,1840,1179.619702279568
04102,Pine Bluff,1840,7641.474374003708
04103,El Dorado,1840,2189.441992608481
04200,Little Rock,1840,9711.79990317105
04301,Stuttgart,1840,2906.222810275853
04302,Searcy,1840,3139.3723388100043
04401,Corbin,1840,12255.97776521323
04402,Richmond,1840,24003.72762289643
04501,West Liberty,1840,8756.619589434005
04502,Hazard,1840,7537.389351316729
04601,Campbellsville,1840,30306.23944973294
04602,Somerset,1840,25357.74304141104
04701,Greenwood,1840,16373.62603980675
04702,Clarksdale,1840,20649.2846942991
04800,Greenville,1840,8160.296694926918
04901,Jackson,1840,51145.98623282928
04902,Dyersburg,1840,20275.67712608725
04903,Lexington,1840,18309.541527188383
05000,Tupelo,1840,22754.92065222561
05100,Corinth,1840,23400.497629105103
05201,New Albany,1840,12419.67163690925
05202,Memphis,1840,65772.35241621012
05300,West Memphis,1840,7409.151824938537
05401,Bowling Green,1840,45916.570035573095
05402,Glasgow,1840,42682.68031777442
05500,Columbia,1840,73211.588169111
05600,Nashville,1840,171328.8385384474
05700,Tullahoma,1840,42100.943978171854
05800,Dickson,1840,43334.168726803735
05900,Clarksville,1840,58494.34180477263
06000,Huntsville,1840,78757.38246917725
06100,Gadsden,1840,35313.834063529386
06200,Florence,1840,43771.07546963776
06301,McMinnville,1840,21827.64101092331
06302,Cookeville,1840,19925.50673468877
06401,Chattanooga,1840,26752.924620774116
06402,Crossville,1840,15015.769589470701
06501,Ellijay,1840,2921.465753954611
06502,Cleveland,1840,38733.12018422969
06600,Rome,1840,29885.18738055113
06700,Tampa,1840,281.5228548043292
06800,Lakeland,1840,84.65393965132535
06900,Sarasota,1840,271.1738532169256
07000, Miami,1840,417.3330851346254
07000,Miami,1840,417.3330851346254
